,station_train_code,train_no,class,on,off
8291,K8437(阜阳-杭州),53000K843705,K,阜阳,杭州
8292,K8438(杭州-阜阳),56000K843804,K,杭州,阜阳
8293,K8451(合肥-安庆),53000K845142,K,合肥,安庆
8294,K8452(安庆-合肥),59000K845211,K,安庆,合肥
8295,K8481(阜阳-上海),53000K8484D5,K,阜阳,上海
8296,K8482(上海-阜阳),55000K8482F0,K,上海,阜阳
8297,K8483(上海-阜阳),55000K8482F0,K,上海,阜阳
8298,K8484(阜阳-上海),53000K8484D5,K,阜阳,上海
8299,K8499(阜阳-宁波),53000K8499H0,K,阜阳,宁波
8300,K8500(宁波-亳州),5e000K850031,K,宁波,亳州
8301,K8553(阜阳-芜湖),53000K8553B2,K,阜阳,芜湖
8302,K8554(芜湖-阜阳),54000K855492,K,芜湖,阜阳
8303,K8563(亳州-宁波),53000K8563A4,K,亳州,宁波
8304,K8564(宁波-亳州),5e000K856441,K,宁波,亳州
8305,K8573(徐州-连云港东),48000K857312,K,徐州,连云港东
8306,K8585(淮北-合肥),53000K858512,K,淮北,合肥
8307,K8586(合肥-淮北),53000K858621,K,合肥,淮北
8308,K8599(徐州-南通),48000K859944,K,徐州,南通
8309,K8600(南通-徐州),5f000K8600D2,K,南通,徐州
8310,K8703(南昌-井冈山),57000K87030C,K,南昌,井冈山
8311,K8704(井冈山-南昌),57000K87040F,K,井冈山,南昌
8312,K8713(玉山-南昌),57000K871306,K,玉山,南昌
8313,K8714(南昌-玉山),57000K871404,K,南昌,玉山
8314,K8715(景德镇-南昌),57000K87150C,K,景德镇,南昌
8315,K8716(南昌-景德镇),57000K871609,K,南昌,景德镇
8316,K8717(南昌-萍乡),57000K87170A,K,南昌,萍乡
8317,K8718(萍乡-南昌),57000K87180C,K,萍乡,南昌
8318,K8720(鹰潭-上饶),57000K872007,K,鹰潭,上饶
8319,K8721(玉山-南昌),57000K87210F,K,玉山,南昌
8320,K8722(南昌-玉山),57000K87220J,K,南昌,玉山
8321,K8723(南昌-赣州),57000K87230G,K,南昌,赣州
8322,K8724(赣州-南昌),57000K87240I,K,赣州,南昌
8323,K8725(九江-定南),57000K87250E,K,九江,定南
8324,K8726(定南-九江),57000K87260E,K,定南,九江
8325,K8727(南昌-萍乡),57000K87270Q,K,南昌,萍乡
8326,K8728(萍乡-南昌),57000K87280Q,K,萍乡,南昌
8327,K8729(景德镇-南昌),57000K87290A,K,景德镇,南昌
8328,K8730(南昌-景德镇),57000K87300D,K,南昌,景德镇
8329,K8731(南昌-萍乡),57000K873108,K,南昌,萍乡
8330,K8732(萍乡-南昌),57000K873208,K,萍乡,南昌
8331,K8733(南昌-瑞金),57000K873306,K,南昌,瑞金
8332,K8734(瑞金-南昌),57000K873404,K,瑞金,南昌
8333,K9001(长沙-永州),62000K900100,K,长沙,永州
8334,K9002(永州-长沙),62000K900200,K,永州,长沙
8335,K9003(岳阳-深圳东),62000K90030A,K,岳阳,深圳东
8336,K9004(深圳东-岳阳),65000K90040A,K,深圳东,岳阳
8337,K9005(张家界-深圳),64000K900500,K,张家界,深圳
